Cr2B2_4.cif,57.55730003484405
Cr2B2_3.cif,28.730720054477256
VB2_4.cif,48.82870505739003
ScH2_1.cif,10.637779614209055
ZnC_1.cif,0.6358123964150234
ScH2_4.cif,32.86950322024316
ScP2_1.cif,0.1574037504577633
B2V2_1.cif,45.170252898022966
ScP2_4.cif,0.1322796756316101
ZnC_2.cif,0.2197212011066788
ZnC_3.cif,0.3134015698613794
B2V2_4.cif,48.994963660600654
B2V2_2.cif,7.208119696325589
ScH2_2.cif,38.97452812408372
CaB_4.cif,0.9400199368147868
ScP2_3.cif,0.1349500521986883
ZnC_4.cif,0.1753733408127206
CaB_3.cif,0.6919735548960168
ScH2_3.cif,49.97656185950623
B2V2_3.cif,90.87276629594946
CaB_2.cif,0.7433600803013268
ScP2_2.cif,0.3767339177095866
CaB_1.cif,0.2833381309691816
AlAs_2.cif,1.6303632683541185
AlAs_3.cif,2.6522242755522325
TiC_1.cif,47.30198641360776
TiC_3.cif,59.15493653395057
CaC2_3.cif,0.3670673196252307
TiC_2.cif,50.18319267648452
Ti2C_4.cif,10.68491466351504
TiC_4.cif,38.60098564424891
CaC2_4.cif,2.756189650930642
Ti2C_1.cif,0.747037848409995
AlAs_1.cif,0.713832834984177
Ti2C_2.cif,5.382646258359356
Ti2C_3.cif,5.905498714397783
CaC2_2.cif,1.5470586311317802
AlAs_4.cif,1.1533563665519662
Be2C_2.cif,24.43202008195567
Be2C_4.cif,34.90534816272076
Be2C_1.cif,60.35271340406067
Be2C_3.cif,52.99438289735165
CaC2_1.cif,1.2572016809488344
ScB_3.cif,2.935115771384196
Li2B_3.cif,0.1970980598213149
TiB2_1.cif,66.35161521366156
TiC2_4.cif,0.6594561770363544
TiB2_2.cif,81.70889846219569
Li2B_2.cif,0.4691678378797438
Ti2H_1.cif,2.5006168076258053
TiC2_3.cif,2.989687105270194
TiB2_4.cif,5.042384831268202
Ti2H_2.cif,1.0496272851905897
TiC2_2.cif,0.3938173887992851
TiC2_1.cif,1.713412600182526
ScB_4.cif,3.125746792012477
TiB2_3.cif,130.5082528685405
Li2B_4.cif,0.4916980638268092
Ti2H_3.cif,1.064965992858846
ScB_2.cif,3.046204695812601
Ti2H_4.cif,1.458251944046004
ScB_1.cif,3.919662664045232
Li2B_1.cif,0.0433588068292109
LiC_4.cif,2.958928484641436
BeC_3.cif,0.6649407413088381
Be2B_1.cif,16.720968287043036
Li2B2_4.cif,6.257402761574324
Li2B2_2.cif,5.4746102715721285
Be2B_4.cif,9.195813411533168
Ti2H2_1.cif,8.646716635066248
Ti2H2_2.cif,15.280714845305312
BeC_2.cif,0.1714025928063077
LiC_2.cif,3.574509258913057
BeC_4.cif,0.5233731424000291
Be2B_2.cif,37.98268190610772
Li2B2_3.cif,6.267882256510233
LiC_3.cif,2.9744043992424616
LiC_1.cif,4.286361136979788
Be2B_3.cif,31.08041662823632
Ti2H2_4.cif,11.21764887480088
Li2B2_1.cif,8.509186840290194
BeC_1.cif,5.02620318727748
BeSe_1.cif,2.594367138596441
BK_4.cif,1.0361554884042816
BK_2.cif,1.1906717841226413
BeSe_4.cif,2.3037049917350454
ScP_3.cif,11.909233419798094
TiB_4.cif,63.93064471965469
TiB_1.cif,24.23802246477393
BeSe_3.cif,1.2107796461054756
TiB_2.cif,68.54327357729588
BK_1.cif,1.2659311945043277
TiB_3.cif,37.45740966074949
LiB2_3.cif,0.7046111234629518
BeSe_2.cif,2.8554008096405794
BK_3.cif,0.5316943236396341
LiB2_4.cif,1.230357469504781
LiB2_1.cif,1.88462446758964
ScP_2.cif,2.891900906125135
LiB2_2.cif,1.4894539167952765
ScP_4.cif,10.275955598078117
ScP_1.cif,1.599510978290083
